Chave_Tempo,Chave_Local,Chave_Religiao,Em_Conflito,Populacao_Total,Populacao_Urbana,Populacao_Rural,Taxa_Crescimento,Expectativa_Vida,Taxa_Mortalidade,PIB_Per_Capita,Acesso_Educacao,Medicos_Por_Habitante
8,121,36,Baixo,2139067,1422479,716588,4.15,,,,,
7,121,36,Baixo,1745256,1144681,600575,3.51,,,,,
6,121,36,Baixo,1469059,941551,527508,2.8,,,,,
5,121,36,Baixo,1279321,787567,491754,2.76,,,,,
4,121,36,Baixo,1116280,610666,505614,-0.55,,,,,
3,121,36,Baixo,1147310,582558,564752,1.35,,,,,
2,121,36,Baixo,1073081,470972,602109,1.49,,,,,
1,121,36,Baixo,996382,401302,595080,1.07,,,,,
23,122,36,Baixo,5513282,2451673,3061609,3.43,,,,,
22,122,36,Baixo,5330690,2368409,2962281,3.46,,,,,
21,122,36,Médio,5152421,2288695,2863726,1.07,57.4077,,1135.1362,,0.74
20,122,36,Médio,5098039,2213060,2884979,-0.28,18.8177,,1137.3473,,0.29
18,122,36,Médio,5026628,2076534,2950094,1.66,50.5959,,1136.5706,23.11229995491126,
13,122,36,Médio,4629320,1831054,2798266,0.6,51.9338,,1043.9218,,0.7
12,122,6,Médio,4492995,1730652,2762343,0.93,46.8707,,1479.4137,,
11,122,6,Baixo,4288810,1571461,2717349,2.27,48.207,,1219.594,,
10,122,6,Baixo,3833416,1413327,2420089,2.74,46.6095,,1245.814,,
9,122,6,Baixo,3348052,1248262,2099790,3.12,48.1087,,1334.1033,,
8,122,6,Baixo,2871910,1082570,1789340,2.0,49.8543,,1481.2526,,
7,122,6,Baixo,2600932,935996,1664936,1.2,50.463,,,,
6,122,6,Baixo,2450535,772263,1678272,1.15,49.7894,,,,
5,122,6,Baixo,2313916,644978,1668938,1.98,47.8924,,,,
4,122,6,Baixo,2097505,502752,1594753,2.24,45.1758,,,,
3,122,33,Baixo,1877854,387790,1490064,1.98,42.2069,,,,
2,122,33,Baixo,1702346,302205,1400141,1.77,39.5724,,,,
1,122,36,Baixo,1559363,238917,1320446,1.63,37.4395,,,,
23,123,36,Baixo,5494691,4989686,505005,4.04,,,,,
22,123,36,Baixo,5281538,4900404,381134,4.6,,,,,
21,123,36,Baixo,5049269,4808591,240678,6.74,80.0305,,38311.418,,
20,123,36,Baixo,4730226,4707282,22944,5.11,77.9106,,40366.457,,19.92
18,123,36,Baixo,4522497,4442970,79527,-1.5,77.7634,228.68802899,37560.6,42.95572015652403,20.03
13,123,36,Baixo,4184895,3416565,768330,8.7,79.3457,,39813.79,,21.3
12,123,19,Baixo,2757446,2285997,471449,2.31,77.1844,230.31898769,48191.613,30.411178357865552,21.26
11,123,19,Baixo,2459802,1818164,641638,1.51,75.0705,,41551.14,,17.0
10,123,19,Baixo,2282131,1623172,658959,1.48,73.6428,,42086.043,,14.28
9,123,19,Baixo,2120528,1579777,540751,3.75,71.5603,,38946.773,,11.68
8,123,19,Baixo,1763954,1197883,566071,5.88,69.012,,35201.55,,8.17
7,123,19,Baixo,1325480,855282,470198,5.77,65.2809,,,,
6,123,19,Baixo,1001248,549043,452205,5.15,59.6008,,,,
5,123,19,Baixo,778864,337059,441805,3.28,52.5105,,,,
4,123,19,Baixo,662680,214732,447948,2.52,46.6396,,,,
3,123,36,Baixo,585236,139614,445622,1.98,40.7905,,,,
2,123,36,Baixo,530485,90485,440000,1.65,35.4292,,,,
1,123,36,Baixo,488801,59302,429499,1.36,31.7786,,,,
23,124,36,Baixo,5308039,3294830,2013209,1.01,,,,,
22,124,36,Baixo,5255017,3257857,1997160,1.12,,,,,
21,124,36,Baixo,5196630,3221262,1975368,1.69,82.4118,,114922.39,,38.75
20,124,36,Baixo,5110016,3184815,1925201,1.62,82.0505,,124991.3,,33.62
18,124,36,Baixo,4982606,3111336,1871270,1.0,82.3897,653.21702826,102562.54,78.38599893015648,34.58
13,124,36,Baixo,4702487,2939375,1763112,0.62,81.5326,642.66998479,80644.28,,31.19
12,124,6,Baixo,4559080,2847514,1711566,1.87,80.5992,595.52236217,58986.598,75.59941083265817,41.28
11,124,6,Baixo,4155284,2547885,1607399,1.79,78.9093,684.14190062,63449.746,,35.31
10,124,6,Baixo,3802585,2276738,1525847,1.04,76.535,828.35998919,53473.297,,22.19
9,124,6,Baixo,3610697,2116050,1494647,0.54,75.4743,895.75986449,35959.12,,20.95
8,124,6,Baixo,3514018,2031946,1482072,-0.1,74.8375,895.59482685,29444.564,,15.51
7,124,6,Baixo,3531271,2006170,1525101,0.67,73.5605,938.22033898,,,
6,124,6,Baixo,3415240,1900678,1514562,1.44,72.5362,984.1811232,,,
5,124,6,Baixo,3180119,1707788,1472331,1.44,71.6886,1060.721366,,,
4,124,6,Baixo,2961403,1512629,1448774,0.61,70.8338,1144.0700992,,,
3,124,6,Baixo,2873153,1322242,1550911,0.32,70.6439,1148.1919332,,,
2,124,6,Baixo,2827689,1275146,1552543,-0.5,70.1705,1153.2485876,,,
1,124,6,Baixo,2899538,1267440,1632098,-0.09,67.9959,1258.5073605,,,
23,125,36,Baixo,5251899,4388310,863589,0.73,,,,,
22,125,36,Baixo,5213944,4349435,864509,0.79,,,,,
21,125,36,Baixo,5172836,4310389,862447,0.8,82.088,,48826.574,,
20,125,36,Baixo,5131734,4271104,860630,0.47,81.0061,,49474.242,,36.11
18,125,36,Baixo,5069895,4191405,878490,1.61,82.6628,,46289.387,77.81364206953864,34.42
13,125,36,Baixo,4614029,3984212,629817,1.2,81.5866,691.82951002,45170.42,,30.31
12,125,6,Baixo,4347770,3765257,582513,1.01,81.0517,655.97981389,41374.203,85.77200495976204,26.25
11,125,6,Baixo,4135007,3570490,564517,1.4,80.0308,656.51849988,41057.066,,21.05
10,125,6,Baixo,3857574,3319552,538022,0.98,78.6681,692.66964807,36062.344,,22.33
9,125,6,Baixo,3674428,3144004,530424,1.58,76.7853,763.95037438,32750.96,,20.49
8,125,6,Baixo,3396979,2879680,517299,0.78,75.4252,788.81784387,30851.943,,18.66
7,125,6,Baixo,3268028,2734626,533402,0.76,73.8761,838.23350006,,,
6,125,6,Baixo,3146327,2625162,521165,0.34,72.8619,852.2977677,,,
5,125,6,Baixo,3094032,2551621,542411,1.86,72.2002,813.65212039,,,
4,125,6,Baixo,2822177,2285874,536303,1.37,71.2192,880.97602497,,,
3,125,6,Baixo,2636494,2072193,564301,2.07,71.2151,867.9031466,,,
2,125,6,Baixo,2379481,1803134,576347,2.15,71.2235,878.9230122,,,
1,125,6,Baixo,2139672,1572956,566716,2.28,70.4792,898.8264996,,,
23,126,36,Baixo,5315065,3206736,2108329,2.82,,,,,
22,126,36,Baixo,5169395,3091176,2078219,2.93,,,,,
21,126,36,Baixo,5022441,2977287,2045154,3.01,68.4836,,6258.711,,
20,126,36,Baixo,4875637,2865171,2010466,2.97,68.2807,,6053.2617,,2.61
18,126,36,Baixo,4600131,2646714,1953417,2.96,66.7943,,5963.2354,13.464079830262317,2.03
13,126,36,Baixo,3965959,2136699,1829260,3.18,66.4982,,5969.5425,,1.75
12,126,12,Baixo,3390965,1681621,1709344,2.9,65.6606,,5605.7637,,1.61
11,126,12,Baixo,2939059,1318368,1620691,2.38,63.9197,,5445.8296,,
10,126,12,Baixo,2613441,1032034,1581407,2.48,61.0435,,5008.608,,
9,126,18,Baixo,2312017,900703,1411314,3.44,58.8615,,5446.2695,,
8,126,18,Baixo,1951878,798307,1153571,2.78,58.0869,,5519.6104,,
7,126,18,Baixo,1702107,619375,1082732,2.92,55.8082,,,,
6,126,18,Baixo,1474043,419900,1054143,2.91,53.2042,,,,
5,126,18,Baixo,1277330,273299,1004031,3.04,51.5712,,,,
4,126,18,Baixo,1099806,167332,932474,3.06,50.5445,,,,
3,126,18,Baixo,945838,100130,845708,2.79,47.3596,,,,
2,126,18,Baixo,824298,59044,765254,2.44,43.6109,,,,
1,126,36,Baixo,730724,34636,696088,2.13,40.5829,,,,
23,127,36,Baixo,5152950,4390911,762039,0.45,,,,,
22,127,36,Baixo,5129910,4332482,797428,0.48,,,,,
21,127,36,Baixo,5105525,4271646,833879,0.47,80.7995,,26292.771,,
20,127,36,Baixo,5081765,4208353,873412,0.43,79.3164,,25131.025,,26.87
18,127,36,Baixo,5034320,4074214,960106,0.7,79.7252,510.3140524,22479.59,44.782115009916055,24.94
13,127,36,Baixo,4818038,3695430,1122608,1.12,80.4069,428.29701861,21510.977,,18.06
12,127,6,Baixo,4555962,3260590,1295372,1.35,79.354,414.82263427,18885.848,49.50370866526882,23.17
11,127,6,Baixo,4261240,2789638,1471602,1.59,78.8766,362.1279374,15893.249,,
10,127,6,Baixo,3937739,2318040,1619699,2.18,77.3175,377.14782963,14187.716,,13.22
9,127,6,Baixo,3535176,1915604,1619572,2.52,76.44,395.67798756,12745.017,,
8,127,6,Baixo,3121706,1548102,1573604,2.63,76.0936,374.62096243,11085.452,,
7,127,6,Baixo,2741894,1240768,1501126,2.78,74.7648,403.57692308,,,
6,127,6,Baixo,2390633,1029757,1360876,2.7,73.0337,413.05122494,,,
5,127,6,Baixo,2092719,867261,1225458,2.62,70.2527,489.33787979,,,
4,127,6,Baixo,1838949,717853,1121096,3.0,66.7871,665.97198101,,,
3,127,6,Baixo,1586208,568941,1017267,3.63,64.76,781.91703584,,,
2,127,2,Baixo,1327496,456615,870881,3.77,63.4634,,,,
1,127,2,Baixo,1103049,379324,723725,3.54,60.4535,,,,
23,128,36,Baixo,5026078,4602914,423164,1.86,,,,,
22,128,36,Baixo,4934507,4544704,389803,1.98,,,,,
21,128,36,Baixo,4838782,4483898,354884,5.43,80.4047,,46458.2,,
20,128,36,Baixo,4589511,4422070,167441,5.25,78.7881,,50984.3,,
18,128,36,Baixo,4400144,4302875,97269,-0.95,78.2483,,49124.54,28.42676642986382,22.73
13,128,36,Baixo,3834454,0,0,5.43,79.2194,160.44283311,57473.113,,26.47
12,128,19,Baixo,2943372,0,0,5.64,77.4995,152.75749999,62639.74,27.831492112946737,24.7
11,128,19,Baixo,2236788,0,0,2.73,76.4639,210.73051778,77800.78,,
10,128,19,Baixo,1954709,0,0,3.06,75.8728,193.04296359,60280.71,,
9,128,19,Baixo,1681513,1579978,101535,-0.04,75.6648,223.66163857,63771.29,,
8,128,19,Alto,1684819,0,0,-2.32,72.854,,38737.21,,
7,128,19,Baixo,1894242,1702525,191717,4.71,73.3155,275.10075346,,,
6,128,19,Baixo,1504782,1300693,204089,6.37,71.1321,363.44878408,,,
5,128,19,Baixo,1104863,916132,188731,6.43,69.6795,480.24927128,,,
4,128,19,Baixo,809114,639688,169426,9.2,67.9771,,,,
3,128,19,Baixo,521174,375402,145772,10.87,63.9393,,,,
2,128,19,Baixo,311060,201926,109134,10.82,58.9212,,,,
1,128,36,Baixo,186114,126132,59982,3.87,54.03,,,,
23,129,36,Baixo,4571189,3229574,1341615,1.23,,,,,
22,129,36,Baixo,4515577,3170174,1345403,1.27,,,,,
21,129,36,Baixo,4458759,3110929,1347830,1.32,79.5937,,35863.88,,
20,129,36,Baixo,4400773,3051878,1348895,1.27,79.3241,,33833.027,,16.25
18,129,36,Baixo,4293261,2934512,1358749,1.38,76.3302,,26881.799,26.05876692131957,16.3
13,129,36,Baixo,3960035,2647313,1312722,1.76,77.5827,458.15949504,29933.156,,15.79
12,129,6,Baixo,3628535,2373195,1255340,1.84,76.417,454.1153275,22739.111,27.610054500587093,14.11
11,129,6,Baixo,3313026,2120900,1192126,1.93,75.1604,425.88816284,16867.96,,13.55
10,129,6,Baixo,3010369,1884828,1125541,2.02,73.4432,391.60777315,14572.976,,
9,129,6,Baixo,2724557,1592910,1131647,2.1,71.9944,,13349.334,,11.73
8,129,6,Baixo,2455583,1331936,1123647,2.21,71.2655,,11335.936,,11.2
7,129,6,Baixo,2200915,1157199,1043716,2.37,70.5437,412.26099317,,,
6,129,6,Baixo,1957534,998139,959395,2.47,69.4506,406.07142857,,,
5,129,6,Baixo,1732389,855822,876567,2.74,67.243,498.45183486,,,
4,129,6,Baixo,1513070,723791,789279,2.94,64.0684,679.8537234,,,
3,129,6,Baixo,1308835,584097,724738,3.05,62.3375,674.45652174,,,
2,129,6,Baixo,1126005,467323,658682,2.84,60.2783,759.69202899,,,
1,129,6,Baixo,978962,377396,601566,2.6,57.4841,829.07216495,,,
23,130,36,Baixo,3848160,2374884,1473276,-0.7,,,,,
22,130,36,Baixo,3875325,2372446,1502879,-0.53,,,,,
21,130,36,Baixo,3896023,2370512,1525511,-0.28,78.5803,,41116.87,,
20,130,36,Baixo,3907027,2369184,1537843,-0.45,78.2779,,39844.137,,39.09
18,130,36,Baixo,3953958,2368833,1585125,-0.81,77.4972,1408.7823148,32479.234,66.1621566329718,36.06
13,130,36,Baixo,4183729,2378726,1805003,-0.55,77.6329,1289.488734,29458.7,,32.1
12,130,6,Baixo,4301145,2387179,1913966,-0.06,76.6761,1179.2345524,28691.814,67.00716493787839,28.61
11,130,6,Baixo,4313946,2377955,1935991,-0.06,75.5705,1165.9304278,27629.336,,25.73
10,130,6,Baixo,4326105,2365833,1960272,-1.3,74.0014,1146.8023919,21293.104,,24.13
9,130,6,Médio,4619360,2413578,2205782,-0.91,72.5612,1058.1239531,17515.225,,21.05
8,130,36,Baixo,4835065,2437730,2397335,0.34,72.2429,1092.3398912,23387.988,,21.0
7,130,36,Baixo,4754555,2324414,2430141,0.47,71.5285,1107.4079588,,,
6,130,36,Baixo,4643896,2174204,2469692,0.4,70.969,,,,
5,130,36,Baixo,4552730,1974264,2578466,0.4,71.0405,,,,
4,130,36,Baixo,4462673,1777916,2684757,0.53,69.1747,,,,
3,130,36,Baixo,4346706,1514128,2832578,0.69,68.4751,,,,
2,130,36,Baixo,4200264,1264238,2936026,0.58,65.9462,,,,
1,130,36,Baixo,4080735,1049201,3031534,1.09,63.101,,,,
23,131,36,Baixo,3806671,2358908,1447763,-0.03,,,,,
22,131,36,Baixo,3807670,2351603,1456067,0.0,,,,,
21,131,36,Baixo,3807492,2344532,1462960,0.33,74.4965,,22590.53,,56.42
20,131,36,Baixo,3794784,2337041,1457743,0.17,74.1409,,20966.527,,55.38
18,131,36,Baixo,3795678,2317778,1477900,-0.03,73.5094,1357.5305446,17031.145,34.35411095772437,51.21
13,131,36,Baixo,3791573,2270087,1521486,-0.54,73.241,1318.5868644,14936.844,,53.13
12,131,6,Baixo,3895925,2350051,1545874,-0.66,71.7318,1070.9746711,11294.368,30.12717866154811,46.79
11,131,6,Baixo,4026131,2405012,1621119,-1.44,70.6895,933.66808823,8485.587,,39.91
10,131,6,Baixo,4328358,2485610,1842748,-2.55,70.0909,934.40916189,5706.2725,,38.67
9,131,6,Baixo,4925743,2702829,2222914,-2.0,69.3982,799.98310222,3762.8115,,
8,131,36,Baixo,5448868,2977765,2471103,0.27,68.6787,844.75578477,12917.095,,
7,131,36,Baixo,5376896,2824275,2552621,0.81,69.0062,878.80345786,,,
6,131,36,Baixo,5165546,2634184,2531362,0.74,68.2726,,,,
5,131,36,Baixo,4979409,2453577,2525832,0.72,66.5116,,,,
4,131,36,Baixo,4804055,2262693,2541362,1.64,64.8687,,,,
3,131,36,Baixo,4429322,1990518,2438804,1.79,63.0967,,,,
2,131,36,Baixo,4053800,1726097,2327703,1.66,61.3472,,,,
1,131,36,Baixo,3734030,1487723,2246307,1.32,59.4779,,,,
23,132,36,Baixo,3607003,2698752,908251,2.02,,,,,
22,132,36,Baixo,3535603,2603638,931965,1.88,,,,,
21,132,36,Baixo,3470390,2510963,959427,1.79,68.6239,,,,
20,132,36,Baixo,3409447,2420579,988868,1.77,67.7892,,,,0.88
18,132,36,Baixo,3291271,2246038,1045233,1.58,66.9802,,,,0.88
13,132,36,Baixo,3105546,1851851,1253695,1.07,65.9094,,,,0.68
12,132,6,Baixo,2945186,1544485,1400701,2.05,63.6653,,,,0.44
11,132,12,Baixo,2661215,1234323,1426892,3.44,60.6276,,,,0.46
10,132,12,Alto,2247031,902054,1344977,2.1,56.2852,,,,0.45
9,132,18,Baixo,2025267,695721,1329546,-0.07,54.8222,,,,
8,132,36,Alto,2032737,588576,1444161,2.37,49.7327,,,,
7,132,36,Baixo,1807816,433816,1374000,2.4,38.5859,,,,
6,132,36,Baixo,1605797,343289,1262508,2.66,44.6253,,,,
5,132,36,Baixo,1408210,280493,1127717,2.52,39.031,,,,
4,132,36,Baixo,1243453,229718,1013735,2.51,41.1621,,,,
3,132,36,Baixo,1098335,182223,916112,2.46,39.5761,,,,
2,132,36,Baixo,972547,136944,835603,1.88,37.4429,,,,
1,132,36,Baixo,886237,104318,781919,1.69,35.1766,,,,
23,133,36,Baixo,3517100,2362934,1154166,1.2,,,,,
22,133,36,Baixo,3475540,2331884,1143656,1.27,,,,,
21,133,36,Baixo,3431932,2300479,1131453,1.36,71.7341,,16222.864,,
20,133,36,Baixo,3386015,2268638,1117377,1.39,71.5049,,15310.435,,41.3
18,133,36,Baixo,3290785,2203469,1087316,1.82,70.0291,493.68223477,14801.342,46.97822816296394,37.78
13,133,36,Baixo,2976526,2031123,945403,1.96,69.2386,,13974.597,,32.43
12,133,22,Baixo,2701732,1832856,868876,1.06,67.1004,,9507.119,,27.75
11,133,22,Baixo,2563461,1578882,984579,0.87,64.8105,,7499.848,,26.48
10,133,22,Baixo,2455182,1369725,1085457,1.0,63.4577,,5818.243,,26.47
9,133,22,Baixo,2335715,1305410,1030305,1.53,60.8909,,5457.685,,
8,133,22,Baixo,2164573,1245674,918899,2.41,58.8174,,6637.8193,,
7,133,22,Baixo,1921514,1057810,863704,2.46,56.4415,,,,
6,133,33,Baixo,1701335,880007,821328,2.71,55.2202,,,,
5,133,34,Baixo,1488296,719938,768358,2.82,54.3345,,,,
4,133,34,Baixo,1295272,576139,719133,2.75,51.9931,,,,
3,133,34,Baixo,1131177,466259,664918,2.96,48.7164,,,,
2,133,34,Baixo,977595,340919,636676,2.87,44.5422,,,,
1,133,34,Baixo,848684,227618,621066,1.66,40.7345,,,,
23,134,36,Baixo,3384688,0,0,-0.06,,,,,
22,134,36,Baixo,3386588,0,0,-0.04,,,,,
21,134,36,Baixo,3388081,3379055,9026,-0.08,78.1385,,31019.31,,
20,134,36,Baixo,3390913,3365738,25175,-0.17,76.4682,,30879.93,,46.74
18,134,36,Baixo,3398968,3337671,61297,0.05,78.3811,939.53761519,27871.6,48.093109709380435,
13,134,36,Baixo,3368017,3261533,106484,0.3,77.2847,966.20495432,29035.658,,
12,134,6,Baixo,3318580,3185920,132660,0.2,76.6911,969.61397921,24960.666,49.262005023512216,
11,134,6,Baixo,3285771,3103429,182342,0.12,75.8286,957.88341452,18872.436,,
10,134,6,Baixo,3266206,3056474,209732,0.48,74.6929,917.39222637,18812.98,,
9,134,6,Baixo,3189440,2919803,269637,0.54,73.4927,983.16492886,16653.97,,
8,134,6,Baixo,3104403,2767059,337344,0.57,72.9937,976.40594699,14106.527,,
7,134,6,Baixo,3017037,2626205,390832,0.44,71.8608,947.98167574,,,
6,134,6,Baixo,2951953,2489893,462060,0.55,70.5054,1025.4091597,,,
5,134,6,Baixo,2872320,2360010,512310,0.58,69.7054,976.37010676,,,
4,134,6,Baixo,2790807,2314373,476434,0.8,68.7336,916.11517272,,,
3,134,6,Baixo,2681169,2191405,489764,1.17,68.2003,912.37569061,,,
2,134,6,Baixo,2529957,2037046,492911,1.34,67.683,870.07874016,,,
1,134,6,Baixo,2367034,1876873,490161,1.16,66.6906,869.11392405,,,
23,135,36,Baixo,3235289,0,0,-0.21,,,,,
22,135,36,Baixo,3242204,0,0,0.01,,,,,
21,135,36,Baixo,3242023,0,0,0.03,81.6902,,42994.785,,
20,135,36,Baixo,3240968,0,0,-0.38,79.4269,,42562.375,,
18,135,36,Baixo,3275805,0,0,-0.37,80.009,,40171.79,,
13,135,36,Baixo,3521811,3439473,82338,-1.06,80.6775,830.51457955,42481.875,,
12,135,36,Baixo,3714836,3487202,227634,-0.39,78.7174,814.28197509,40809.902,,
11,135,36,Baixo,3788415,3543705,244710,-0.11,76.7028,813.10304362,42555.707,,
10,135,36,Baixo,3809866,3583840,226026,0.62,75.5141,773.10736557,37298.547,,
9,135,36,Baixo,3693598,3458246,235352,0.85,73.5707,846.37256089,31310.18,,
8,135,36,Baixo,3541048,3269660,271388,0.82,72.8274,740.67988669,26738.814,,
7,135,36,Baixo,3399311,2841223,558088,1.13,72.6333,672.17343419,,,
6,135,36,Baixo,3213680,2162366,1051314,1.62,73.1014,638.5734397,,,
5,135,36,Baixo,2966106,1840343,1125763,1.64,71.9634,670.4214203,,,
4,135,36,Baixo,2734422,1580602,1153820,1.35,70.3515,687.00657026,,,
3,135,36,Baixo,2556644,1328040,1228604,1.58,69.2892,705.3136205,,,
2,135,36,Baixo,2363917,1049347,1314570,0.52,68.6272,,,,
1,135,36,Baixo,2303486,953627,1349859,0.66,66.2747,,,,
23,136,36,Baixo,3140095,1768228,1371867,-0.76,,,,,
22,136,36,Baixo,3164253,1757404,1406849,-0.65,,,,,
21,136,36,Baixo,3185073,1746955,1438118,-0.62,77.8504,,20126.38,,
20,136,36,Baixo,3204802,1736599,1468203,-1.24,76.7772,1202.0478233,19569.77,,
18,136,36,Baixo,3299349,1714810,1584539,-1.38,76.0395,1354.1435843,16983.043,40.28278844337189,
13,136,36,Baixo,3518541,1668024,1850517,-1.59,77.0733,,14420.487,,21.07
12,136,6,Baixo,3811472,1695719,2115753,-1.43,76.827,,12310.37,56.463074026680026,17.49
11,136,6,Baixo,4096493,1662534,2433959,-0.31,76.4243,,9949.858,,14.09
10,136,6,Baixo,4159771,1596468,2563303,2.28,75.292,,7938.5225,,13.12
9,136,6,Alto,3715564,1568899,2146665,-3.54,70.1882,,3133.0095,,
8,136,36,Baixo,4448652,1751867,2696785,0.54,71.5093,649.67285233,2447.238,,15.81
7,136,36,Baixo,4330364,1650972,2679392,0.86,70.5815,676.88640666,,,
6,136,36,Baixo,4148426,1485634,2662792,0.9,69.6033,,,,
5,136,36,Baixo,3965743,1246861,2718882,1.0,68.3287,,,,
4,136,36,Baixo,3773247,1022891,2750356,1.15,64.8442,,,,
3,136,36,Baixo,3562834,806729,2756105,1.66,62.213,,,,
2,136,36,Baixo,3281381,614172,2667209,2.14,58.5297,,,,
1,136,36,Baixo,2952173,474882,2477291,1.87,53.0394,,,,
23,137,36,Baixo,3115889,3010901,104988,2.21,,,,,
22,137,36,Baixo,3048423,2965657,82766,2.33,,,,,
21,137,36,Baixo,2979082,2918180,60902,2.99,82.368,,116159.14,,30.22
20,137,36,Baixo,2892455,2869229,23226,2.75,81.8566,,114740.125,,
18,137,36,Baixo,2803375,2770452,32923,0.19,80.4095,94.89585926,103061.914,44.39169602071533,
13,137,36,Baixo,2427331,0,0,7.27,81.785,85.16161219,123070.89,,
12,137,19,Baixo,1709229,0,0,15.67,79.4438,106.12354397,129045.01,29.240196675023732,40.48
11,137,19,Baixo,825408,0,0,5.06,76.9088,178.75796149,107784.52,,26.05
10,137,19,Baixo,644989,570417,74572,4.63,75.25,,93187.06,,
9,137,19,Baixo,514325,487771,26554,3.16,74.4041,194.76396555,68732.53,,
8,137,19,Baixo,440175,0,0,3.76,73.4048,,71584.445,,
7,137,19,Baixo,365940,334343,31597,5.81,71.8311,,,,
6,137,19,Baixo,275913,199973,75940,7.4,69.9151,,,,
5,137,19,Baixo,193087,146177,46910,10.66,67.6789,,,,
4,137,19,Baixo,116350,96760,19590,12.68,64.8893,,,,
3,137,36,Baixo,64065,0,0,12.21,61.4411,,,,
2,137,36,Baixo,36010,0,0,4.76,57.7732,,,,
1,137,36,Baixo,28536,0,0,3.28,54.2071,,,,
23,138,36,Baixo,2996106,1729211,1266895,-1.28,,,,,
22,138,36,Baixo,3034961,1726637,1308324,-1.05,,,,,
21,138,36,Baixo,3067070,1724562,1342508,0.89,71.1985,,15855.273,,
20,138,36,Baixo,3039985,1723006,1316979,0.54,71.5465,,15291.129,,
18,138,36,Baixo,3069131,1721540,1347591,-1.4,69.9144,,13559.26,48.42791393265434,
13,138,36,Baixo,3287164,1727653,1559511,-1.98,70.118,,11691.08,,
12,138,6,Baixo,3631992,1740791,1891201,-1.86,69.8759,,9649.951,39.16816044870837,
11,138,6,Baixo,3988669,1778440,2210229,-1.19,68.1969,,8161.4736,,
10,138,3,Baixo,4234967,1873240,2361727,-0.83,67.4623,,5727.079,,
9,138,6,Baixo,4414211,2008726,2405485,-0.17,66.2179,,6428.84,,
8,138,36,Baixo,4451148,2040769,2410379,0.88,67.9203,,15902.895,,
7,138,36,Baixo,4261131,1861995,2399136,1.03,66.882,,,,
6,138,36,Baixo,4048713,1619445,2429268,1.08,65.1892,,,,
5,138,36,Baixo,3836946,1390531,2446415,1.04,63.6997,,,,
4,138,36,Baixo,3643517,1152673,2490844,1.48,62.4136,,,,
3,138,36,Baixo,3385972,919503,2466469,1.94,61.2752,,,,
2,138,36,Baixo,3076166,703556,2372610,2.08,59.44,,,,
1,138,36,Baixo,2775557,542742,2232815,1.88,56.8526,,,,
23,139,36,Baixo,3092816,1683548,1409268,2.07,,,,,
22,139,36,Baixo,3030131,1626604,1403527,2.26,,,,,
21,139,36,Baixo,2963095,1570077,1393018,2.54,67.3848,,10105.515,,
20,139,36,Baixo,2889662,1513974,1375688,2.81,64.1903,,9948.465,,5.53
18,139,36,Baixo,2728762,1403099,1325663,2.95,64.0712,,9652.248,36.85180218790533,3.8
13,139,36,Baixo,2374300,1137588,1236712,2.39,60.0083,,12166.565,,
12,139,6,Baixo,2109811,904380,1205431,1.42,56.0935,,10614.62,24.021467719819224,
11,139,6,Baixo,1966582,744428,1222154,1.58,52.557,,9245.137,,
10,139,6,Baixo,1818647,614845,1203802,2.57,52.9462,,7858.3877,,
9,139,6,Baixo,1602170,493517,1108653,3.19,57.5178,,7506.105,,
8,139,6,Baixo,1369303,391253,978050,4.54,61.3586,,7281.779,,
7,139,36,Baixo,1096890,302761,794129,2.25,58.4721,,,,
6,139,36,Baixo,981434,253837,727597,2.18,56.5725,,,,
5,139,36,Baixo,881032,213999,667033,3.06,57.5505,,,,
4,139,36,Baixo,757868,173960,583908,2.79,54.686,,,,
3,139,36,Baixo,660558,136750,523808,2.23,51.9973,,,,
2,139,36,Baixo,591465,107909,483556,1.57,48.5295,,,,
1,139,36,Baixo,547082,83453,463629,1.23,45.0467,,,,
23,140,36,Baixo,2952365,1882155,1070210,-0.72,,,,,
22,140,36,Baixo,2973840,1877736,1096104,1.03,,,,,
21,140,36,Baixo,2943393,1873397,1069996,2.17,75.6827,,19230.19,,
